Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	94	39	83	110	2	83	68	0	0	0	0	0	1	0	0	1	24	2	3	1	0	95	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	462	201	230	241	4	191	200	2	0	1	1	2	3	0	4	13	285	0	15	3	4	583	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	0	0	48	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium gilvum	545	231	297	635	14	401	246	2	0	0	2	1	0	1	1	6	385	1	5	0	4	291	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium leprae	213	197	118	179	7	177	113	72	49	68	16	45	24	85	99	52	164	79	1	118	143	229	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium marinum	1	0	1	3	0	2	2	0	0	1	1	0	0	0	0	3	106	1	2	0	1	222	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium smegmatis	793	421	747	621	22	676	399	12	7	7	0	0	36	5	44	60	682	1	27	2	22	544	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. JLS	179	98	145	159	4	244	86	0	8	0	0	0	1	1	0	2	176	0	5	1	0	263	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. KMS	1399	644	1007	1032	72	1020	564	2	31	0	1	0	3	0	1	9	262	0	14	2	9	381	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. Spyr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	226	248	137	250	12	289	121	11	41	0	100	1	2	0	17	10	207	1	4	1	8	163	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium ulcerans	69	13	96	117	0	20	51	0	15	1	0	0	0	0	0	2	149	0	1	0	0	214	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium vanbaalenii	797	529	664	750	110	589	351	2	115	9	1	1	6	0	2	6	259	0	14	0	2	560	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurella multipartita	111	97	142	175	3	170	90	3	0	24	31	5	22	47	96	8	298	10	51	75	61	347	6
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiaceae;g__Nocardia;s__Nocardia farcinica	1890	1240	1421	1696	49	1388	959	1	64	0	1	0	1	0	2	31	851	1	16	0	10	814	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus equi	2	0	0	24	0	0	1	55	4	21	6	9	9	18	37	2	10	9	53	1	61	171	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus erythropolis	2	0	3	7	0	0	1	0	28	0	0	0	8	0	1	6	81	0	4	0	6	236	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus jostii	1056	624	804	1152	99	1007	740	8	47	11	88	1	46	20	79	36	1125	4	35	8	22	1318	3
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus opacus	0	0	1	1	0	0	0	2	25	0	0	0	1	0	0	2	0	0	5	0	3	116	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium marinum	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	19	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__Kribbella;s__Kribbella flavida	15	10	0	18	0	23	3	163	4	95	64	135	27	146	188	78	401	123	200	120	161	288	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp. JS614	71	151	80	269	5	202	29	12	70	8	6	1	2	25	1	3	925	2	10	91	11	350	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis dassonvillei	92	54	70	88	4	94	54	212	38	239	215	105	86	270	355	214	468	248	297	252	177	466	10
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardiopsaceae;g__Thermobifida;s__Thermobifida fusca	670	431	687	514	15	617	328	49	103	25	41	20	10	64	37	24	763	54	45	84	38	348	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimonas;s__Xylanimonas cellulosilytica	2	1	0	2	0	1	62	6	1	9	8	3	1	3	50	40	724	4	9	9	9	145	3
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium acnes	2981	1615	2059	2693	65	2131	1397	85	158	3	21	45	17	9	42	51	700	132	185	201	1553	581	4
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium freudenreichii	227	126	150	195	4	170	115	1	14	3	0	0	1	1	0	4	6	0	2	0	6	38	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis mediterranei	0	1	0	2	0	2	0	1	0	0	0	0	1	0	2	1	0	0	1	0	2	112	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora viridis	28	96	112	130	2	96	22	0	0	1	1	0	1	0	1	7	274	2	4	2	1	243	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora erythraea	1613	1051	1281	1316	68	1208	707	1	156	8	0	4	32	2	4	14	595	3	17	5	16	822	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Thermobispora;s__Thermobispora bispora	1	0	0	4	1	1	2	0	0	2	9	2	2	1	1	4	249	5	10	1	5	113	7
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Sanguibacteraceae;g__Sanguibacter;s__Sanguibacter keddieii	40	37	26	186	2	72	88	66	1	17	29	35	86	105	30	33	921	53	35	43	91	189	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Segniliparaceae;g__Segniliparus;s__Segniliparus rotundus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	17	0	1	0	1	45	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces albus	0	0	0	1	0	0	0	0	0	0	8	0	16	1	1	0	0	0	0	0	11	4	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces avermitilis	1942	1276	1884	1837	72	1536	1082	1	179	0	0	0	14	2	1	1	631	1	68	2	5	154	3
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces coelicolor	128	130	74	43	7	112	9	40	56	0	20	11	30	57	11	1	233	0	2	97	3	224	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces filamentosus	27	32	14	39	3	13	11	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces griseus	197	113	162	144	4	113	99	1	0	4	0	1	16	2	35	3	109	1	2	0	0	97	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces lividans	768	433	375	814	29	615	422	1	97	8	0	0	7	0	0	3	296	46	2	1	1	65	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces pristinaespiralis	0	0	0	0	0	0	0	9	0	0	2	0	0	1	7	0	1	4	1	0	13	9	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces scabiei	379	69	246	248	27	257	143	0	114	0	1	0	2	2	0	0	186	0	0	0	1	69	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. ACT-1	1	0	1	0	0	1	1	1	8	0	97	0	22	68	4	2	120	79	3	0	4	21	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SPB78	0	2	0	0	0	36	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	3	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sviceus	245	178	149	265	8	211	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces viridochromogenes	122	31	106	74	3	84	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium roseum	47	125	75	68	3	119	88	0	46	0	0	0	10	0	0	5	280	0	2	0	4	169	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Thermomonosporaceae;g__Thermomonospora;s__Thermomonospora curvata	223	87	119	168	7	118	89	0	0	0	0	0	0	0	0	2	259	1	1	0	0	29	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Tsukamurellaceae;g__Tsukamurella;s__Tsukamurella paurometabola	0	0	0	6	0	0	2	2	1	3	0	2	0	1	1	15	217	1	15	2	5	653	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__unclassified (derived from Actinomycetales);g__Tropheryma;s__Tropheryma whipplei	268	126	252	214	1	149	105	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	117595	65792	89601	95847	3808	91412	54268	318	275	183	255	270	220	341	422	176	579	224	271	94	310	322	3
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium angulatum	2036	1302	1231	1602	77	1639	970	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	3295	1723	2689	2500	125	2494	1365	35	8	65	75	80	50	126	126	42	296	81	98	55	150	139	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	14438	7429	10148	10793	408	11175	6389	305	14	263	144	192	82	529	373	213	471	190	591	318	479	477	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve	36344	21430	26975	31056	1156	28521	17138	26	0	2	17	4	24	11	5	7	21	1	24	11	12	0	1
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum	3856	2576	2870	3173	119	3057	1816	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	6620	3709	5247	5972	209	5068	2916	63	3	39	41	67	47	133	121	85	132	37	218	108	146	165	3
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium gallicum	647	211	522	405	26	430	244	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	3428696	1949667	2624844	2918470	109767	2639316	1618387	948	155	918	733	1095	1477	1221	1311	1394	2571	864	1915	1106	1426	1672	29
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	2421	1521	1920	2217	77	2175	1203	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella vaginalis	2860	1422	1906	2194	93	1858	1295	64	45	69	111	100	41	101	120	40	75	33	95	70	102	164	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia denticolens	390	231	233	407	12	315	205	0	0	4	0	0	0	0	0	1	2	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia inopinata	1084	463	630	900	36	848	468	6	0	24	1	18	16	1	5	1	1	0	0	0	0	14	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__Atopobium parvulum	249	101	168	152	11	148	136	93	110	46	97	165	32	177	253	104	113	143	372	194	152	120	2
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__Atopobium rimae	0	0	1	0	0	0	0	64	1	10	33	40	21	16	90	1	1	1	6	25	73	38	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	0	0	2	1	0	3	0	0	0	0	0	1	11	0	0	0	11	0	2	2	0	1	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Cryptobacterium;s__Cryptobacterium curtum	0	0	0	0	1	1	0	0	275	1	0	3	5	1	0	29	12	6	0	0	67	64	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella;s__Eggerthella lenta	229	155	153	249	6	309	143	203	79	198	168	143	82	240	375	162	255	157	269	228	152	309	5
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Olsenella uli	95	16	58	41	2	39	2	168	4	253	199	68	54	251	277	223	206	148	280	154	240	271	16
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia;s__Slackia exigua	1	0	36	0	0	1	3	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia;s__Slackia heliotrinireducens	0	1	2	2	3	3	7	242	263	278	324	230	72	384	368	340	590	220	406	349	512	271	6
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter xylanophilus	13	17	34	16	190	5	26	31	139	6	1	39	24	7	3	49	52	1	55	59	35	38	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter;s__Conexibacter woesei	3	1	0	35	1	100	5	0	39	0	1	0	2	0	0	1	28	0	0	0	3	18	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__unclassified (derived from Actinobacteria (class));f__unclassified (derived from Actinobacteria (class));g__unclassified (derived from Actinobacteria (class));s__marine actinobacterium PHSC20C1	156	86	90	106	2	144	88	1	0	1	0	0	1	1	3	3	741	2	3	2	5	332	0
k__Bacteria;p__Aquificae;c__Aquificae (class);o__Aquificales;f__Aquificaceae;g__Aquifex;s__Aquifex aeolicus	0	0	2	1	0	1	0	3	1068	8	1	0	1	4	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Aquificae;c__Aquificae (class);o__Aquificales;f__Aquificaceae;g__Hydrogenobaculum;s__Hydrogenobaculum sp. Y04AAS1	14	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Aquificae;c__Aquificae (class);o__Aquificales;f__Hydrogenothermaceae;g__Persephonella;s__Persephonella marina	0	0	0	0	1	0	119	21	168	2	2	0	0	3	1	0	1	0	1	3	0	7	0
k__Bacteria;p__Aquificae;c__Aquificae (class);o__Aquificales;f__Hydrogenothermaceae;g__Sulfurihydrogenibium;s__Sulfurihydrogenibium sp. YO3AOP1	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	6	0	0	2	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides capillosus	112	105	51	80	3	120	49	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	1	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	3	0	0	0	0	1	2	2	79	2	0	2	2	0	3	0	0	0	0	0	0	7	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	203	109	204	222	6	300	161	2	288	3	1	1	4	0	0	1	1	1	8	0	4	37	2
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	63	6	7	5	3	17	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	238	116	102	105	9	146	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides pectinophilus	263	79	155	217	9	136	93	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	9	3	0	0	35	0	1	0	14	3	0	3	0	2	3	0	1	1	2	0	3	2	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_16	2	2	0	1	0	1	0	3	89	51	137	19	2	24	156	108	30	18	77	7	12	3	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_7	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 20_3	1	2	1	0	0	0	1	53	45	10	58	43	17	94	5	53	71	80	136	115	121	81	9
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	0	0	0	1	0	0	0	0	96	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_2_5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	4	49	0	0	108	0	1	294	13	167	118	100	44	231	192	85	82	60	109	48	109	191	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	593	23	3	99	56	63	74	66	53	1	37	67	4	121	4	1	77	1	2	158	6	3	2
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	137	156	190	173	12	209	124	299	226	388	335	232	175	452	447	286	478	260	568	432	378	352	5
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter;s__Paludibacter propionicigenes	100	33	23	38	1	82	70	0	2	1	20	9	1	11	3	43	4	1	142	9	2	128	2
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	303	73	207	82	9	75	44	954	174	1149	902	486	295	912	929	842	1324	906	1172	960	854	1043	3
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides sp. D13	2	1	0	1	0	2	0	0	2	27	8	9	0	66	28	34	14	9	66	0	31	26	5
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	117	95	52	44	6	44	57	0	191	0	0	0	0	2	0	0	0	0	0	0	0	10	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella melaninogenica	0	0	0	1	0	0	0	244	32	350	316	189	87	287	354	246	402	270	603	429	449	388	3
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ruminicola	0	0	0	1	1	0	0	38	1	11	0	41	9	67	29	19	28	26	64	2	25	74	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella tannerae	0	0	0	0	0	0	0	18	1	11	16	9	16	16	24	9	21	10	0	21	41	24	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__Cytophaga hutchinsonii	106	76	137	76	1	181	86	0	40	1	1	2	1	81	0	0	21	0	4	1	7	25	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter;s__Dyadobacter fermentans	3	6	0	12	0	3	1	30	0	13	15	23	28	45	32	0	30	0	5	1	6	33	1
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella;s__Leadbetterella byssophila	19	11	1	4	0	4	3	2	5	1	20	34	51	5	100	2	114	6	2	3	59	132	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__Spirosoma linguale	2	4	22	7	49	25	0	0	35	55	71	0	28	65	1	80	81	0	139	0	106	18	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marivirga;s__Marivirga tractuosa	1	1	0	0	0	0	1	1	0	0	0	0	0	65	0	0	0	0	1	1	5	3	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp. (Blattella germanica)	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium;s__Chryseobacterium gleum	101	77	22	63	1	48	23	3	0	8	1	5	3	14	16	8	2	6	23	15	94	133	1
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;s__Croceibacter atlanticus	8	5	1	2	0	2	3	8	58	5	6	6	2	0	11	8	3	12	10	28	18	82	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;s__Dokdonia donghaensis	0	0	0	14	0	3	2	0	6	0	1	0	0	0	0	0	0	0	0	0	4	14	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium johnsoniae	268	144	107	230	4	164	85	174	246	110	160	144	17	164	57	47	124	103	164	58	254	248	0
